id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
7542,mudslide,,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem Municip…",1,124,18,mudslide ein loza neighborhood silwan south aqsa mosque without intervention jerusalem municip,94,12
7543,mudslide,Ramallah,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem… https://t.co/ubqXVNaO5J",1,140,18,mudslide ein loza neighborhood silwan south aqsa mosque without intervention jerusalem,86,11
7544,mudslide,,Avalanche...landslide...mudslide...volley...flood...rain...torrent...tide...snow...ice...rock...wave...crack...faul… https://t.co/fVcyulBg7c,0,140,2,avalanche landslide mudslide volley flood rain torrent tide snow ice rock wave crack faul,89,14
7545,mudslide,,"I slipped over big time, found myself a little mudslide. Luckily my big puffy priory coat softened my fall. However… https://t.co/5MpvzpJ7MP",0,140,21,slipped big time found little mudslide luckily big puffy priory coat softened fall however,90,14
7546,mudslide,United States,Why is grocery shopping so hard? I'm in the ice cream aisle and I suddenly don't know what one I want. Who wants a… https://t.co/KHSTDAj0kb,0,139,25,grocery shopping hard ice cream aisle suddenly not know one want want,69,12
7547,mudslide,,"9.""Caught In A Landslide"" https://t.co/tD2NV4oSUC … #landslide #caught #mudslide #bohemian #rhapsody #quee…",0,107,12,caught landslide landslide caught mudslide bohemian rhapsody quee,65,8
7548,mudslide,ATX,"And as predictable as a mudslide, here come all the articles and whispers and intimations that Sanders and Warren a… https://t.co/zVJtIsyUrK",0,140,21,predictable mudslide come article whisper intimation sander warren,66,8
7549,mudslide,,🙄🙄🙄That's why we need Competent Senators. Lahar ang nais ni iyoy. Mudslide/landslide is a possible effect puttin… https://t.co/M2VVJ4OjYR,0,137,18,need competent senator lahar ang nais iyoy mudslide landslide possible effect puttin,84,12
7550,mudslide,"Niagara Falls, NY",Today I learned there's a lot more alcohol in a Mudslide than I thought. Drank 4 in the past hour. #wasted,0,106,21,today learned lot alcohol mudslide thought drank past hour wasted,65,10
7551,mudslide,,What do you call a bunch of black people falling down the hill?... a mudslide,0,77,15,call bunch black people falling hill mudslide,45,7
7552,mudslide,"Angers, France",This lady at the airport bar asked for a mudslide despite it not being on the menu and they said they didn’t have t… https://t.co/ZlI1tuNJhk,0,140,25,lady airport bar asked mudslide despite not menu said,53,9
7553,mudslide,"Washington, USA",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the roadway. T…,1,122,24,road closure reiter closed mile east may creek mudslide fully blocking roadway,78,12
7554,mudslide,The Netherlands,"Until your house is washed away by a mudslide, or you don't have water because of drought.",0,90,17,house washed away mudslide not water drought,44,7
7555,mudslide,"Snohomish County, Washington",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,1,140,24,road closure reiter closed mile east may creek mudslide fully blocking road,75,12
7556,mudslide,"Boston, MA",Simply minty and fresh. Try this delicious Keto-Friendly Peppermint Mudslide and get ready for the holidays! 🍭 https://t.co/jBDdEvPd2s,0,134,18,simply minty fresh try delicious keto friendly peppermint mudslide get ready holiday,84,12
7557,mudslide,"Pi⚜️⚜️sburgh, Penns🕊lvania",This started in the late 80s when environmental groups successfully lobbied that species were endangered a…,0,107,16,started late environmental group successfully lobbied specie endangered,71,8
7558,mudslide,,I am saddened by the unfortunate news of the mudslide that has claimed lives and destroyed properties in Sierra Leone.(1/…,1,122,20,saddened unfortunate news mudslide claimed life destroyed property sierra leone,79,10
7559,mudslide,,let's talk abt mudslide???? https://t.co/NAn4O98WLp,0,51,5,let talk abt mudslide,21,4
7560,mudslide,"North Carolina, USA",More like Trump mudslide—we all die.,0,36,6,like trump mudslide die,23,4
7561,mudslide,,Mudslide: Acid rain: https://t.co/xvpXcSat6S https://t.co/liXwiWAykF,0,68,5,mudslide acid rain,18,3
7562,mudslide,UP Diliman,acid rain and mudslide found dead in a ditch,0,44,9,acid rain mudslide found dead ditch,35,6
7563,mudslide,"Minnesota, USA",Swingin into the new week. - Like • Follow • Share - #funrun #mudrun #terrainrace #muddy #exploremn #shootmn… https://t.co/xBcQVwxkSL,0,133,19,swingin new week like follow share funrun mudrun terrainrace muddy exploremn shootmn,84,12
7564,mudslide,Somewhere RED!!!!IFBAP,the backside of the mountain is now a mudslide.. https://t.co/CHMCifJerE,0,72,10,backside mountain mudslide,26,3
7565,mudslide,Geffen,The bitch wants to start a mudslide or I don't know acid rain? Very bright. https://t.co/QtWSMFrp0K,0,99,16,bitch want start mudslide not know acid rain bright,51,9
7566,mudslide,bottom of the sea,ez acid rain and mudslide https://t.co/zZggQN5ar1,0,49,6,acid rain mudslide,18,3
7567,mudslide,Philippines,"Do you know lahar or mudslide? Also, may incoming weather disturbance if you're just checking facts https://t.co/GSp32DYkJZ",0,123,17,know lahar mudslide also may incoming weather disturbance checking fact,71,10
7568,mudslide,earth,mudslide....is possible.,0,24,2,mudslide possible,17,2
7569,mudslide,,Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (inte…,0,119,16,hasenacher balou couleur successful parent glenara mudslide top level showjumper balou rouet inte,97,13
7570,mudslide,Cebu,I remembered what our photojourn teacher shared during the Southern leyte mudslide. She was torned between taking a… https://t.co/wqyaTNKMYo,0,140,19,remembered photojourn teacher shared southern leyte mudslide torned taking,74,9
7571,mudslide,,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader that h…",0,122,22,living denial never thought round kenya campaign rtd raila odinga mudslide odm leader,85,13
7572,mudslide,"Kampala, Uganda",Bududa Leaders Grappling About Government Mudslide Victims Relocation Program https://t.co/9cJZYktTJx via media,0,111,12,bududa leader grappling government mudslide victim relocation program via medium,80,10
7573,mudslide,"Herrliberg, Schweiz",Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (i… https://t.co/PzXBTQo7M9,0,140,17,hasenacher balou couleur successful parent glenara mudslide top level showjumper balou rouet,92,12
7574,mudslide,Nairobi,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4",0,139,21,living denial never thought round kenya campaign rtd raila odinga mudslide odm leader,85,13
7575,mudslide,Kenilworth,Mudslide - the blue tones,0,25,5,mudslide blue tone,18,3
7576,mudslide,Central Coast California,This started in the late 80s when environmental groups successfully lobbied that species were enda… https://t.co/l90Pj91XIs,0,123,16,started late environmental group successfully lobbied specie enda,65,8
7577,mudslide,"Buckley, WA",Taholah can’t catch a break. First a mudslide closes the main road into town earlier last week. And now this. https://t.co/pZSONTbwal,0,133,21,taholah catch break first mudslide close main road town earlier last week,73,12
7578,mudslide,United States,Is it too early for a glass of a mudslide right now? #thirsty #drinks #yummy,0,76,15,early glass mudslide right thirsty drink yummy,46,7
7579,mudslide,,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/Fp4Yrp33L1,0,105,15,crew planning build bridge cyclist pedestrian near trail,56,8
7580,mudslide,viva méxico🇲🇽,"if ya wanna get dirty, slippin on the mudslide, we can skip the chitchat",0,72,14,wanna get dirty slippin mudslide skip chitchat,46,7
7581,mudslide,,"Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t.co/g1yOYaPlrW",0,137,18,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,99,13
7582,mudslide,"Charlotte, NC","Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t…",0,124,18,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,99,13
7583,mudslide,"San Diego, CA",I’ve been painted but a mudslide?? I am NOT ready for lol,0,57,12,painted mudslide not ready lol,30,5
7584,mudslide,"Atlanta, GA",It depends on how much paint their actually is lmao. If it's a mudslide...just...ugh. it's gonna be everywhere,0,110,18,depends much paint actually lmao mudslide ugh gonna everywhere,62,9
7585,mudslide,"South Carolina, USA","Joe Rogan Goes On Carnivore Diet, Suffers Explosive Diarrhea - 'A Rainforest Mudslide Overtaking A Mountain Road' https://t.co/XdueBvqIBS",0,137,18,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,99,13
7586,mudslide,,"I didn't thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader that he is amugu… https://t.co/3fhrLxnHdX",0,140,22,not thought round kenya campaign rtd raila odinga mudslide odm leader amugu,75,12
7587,mudslide,"Bronx, NY - Calliste, GND 🇬🇩",Hey #Trumppets🎺 #Impeached45 Didn't win by a landslide in 2016. #Impotus45 will not win by a MUDSLIDE i… https://t.co/xnACa6yRO0,0,128,19,hey trumppets impeached not win landslide impotus not win mudslide,66,10
7588,mudslide,"Bakersfield, CA","Another milestone of recovery, another week of witnessing the resiliency of this community on display. On Thursday,… https://t.co/8J3UW8Mz0c",0,140,18,another milestone recovery another week witnessing resiliency community display thursday,88,10
7589,mudslide,Arkansas,The Pali Tunnel in the Kailua bound direction was closed in the right lane due to down trees and a mudslide. It has reopened.…,1,126,24,pali tunnel kailua bound direction closed right lane due tree mudslide reopened,79,12
7590,mudslide,"Central Coast, California",Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/oOtt3OldDq,0,105,15,crew planning build bridge cyclist pedestrian near trail,56,8
7591,mudslide,"Middleton, NH",Mudslide!!!!,0,12,1,mudslide,8,1
7592,mudslide,New York City - Washington Hts,"They've had 3 years to step in; they didn't; it speaks volumes. The mudslide, t… https://t.co/I1j02M6tuc",0,104,16,year step not speaks volume mudslide,36,6
7593,mudslide,Santa Barbara,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/Fp4Yrp33L1,0,105,15,crew planning build bridge cyclist pedestrian near trail,56,8
7594,mudslide,Santa Barbara-Santa Maria-SLO,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/oOtt3OldDq,0,105,15,crew planning build bridge cyclist pedestrian near trail,56,8
7595,mudslide,"Santa Maria, San Luis Obispo",Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/JHGA5gOtmr,0,105,15,crew planning build bridge cyclist pedestrian near trail,56,8
7596,mudslide,Hawaii,Mudslide closes Kailua-bound lane of Pali Highway Honolulu Star-Advertiser https://t.co/1RwBtzLmJR,1,98,10,mudslide close kailua bound lane pali highway honolulu star advertiser,70,10
